ObjectId,AcademicYear,AcademicPeriod
50750323,2023,004
50750323,2024,003
50750323,2024,004
50750323,2025,003
50750646,2021,003
50750646,2021,004
50750646,2022,003
50750646,2022,004
50750646,2023,003
50750646,2023,004
50750646,2024,003
50750646,2024,004
50750646,2025,003
50750646,2025,004
50750762,2021,003
50750926,2021,003
50750926,2022,003
50750926,2023,003
50750926,2024,003
50750926,2025,003
50751085,2021,004
50751088,2022,003
50751412,2022,004
50751412,2024,003
50751416,2021,003
50751416,2022,003
50751416,2023,003
50751416,2024,003
50751416,2025,003
50751417,2021,003
50751417,2022,003
50751417,2023,003
50751417,2024,003
50751417,2025,003
50751669,2022,003
50751712,2021,003
50751712,2022,003
50751712,2023,003
50751712,2024,003
50751755,2021,003
50751755,2022,003
50751755,2023,003
50751755,2024,003
50751755,2025,003
50752084,2021,004
50752084,2022,004
50752084,2023,004
50752084,2024,004
50752084,2025,004
50752117,2021,003
50752117,2022,003
50752493,2021,003
50752493,2022,003
50752493,2023,003
50752493,2024,003
50752493,2025,003
50752729,2021,003
50752729,2021,004
50752729,2022,003
50752729,2022,004
50752729,2023,003
50752729,2023,004
50752729,2024,003
50752729,2024,004
50752729,2025,003
50752729,2025,004
50752775,2021,003
50752775,2022,003
50752775,2023,003
50755748,2021,003
50755748,2021,004
50755748,2022,003
50755748,2022,004
50755748,2023,003
50755748,2023,004
50755748,2024,003
50755748,2024,004
50755748,2025,003
50755753,2021,003
50755753,2022,003
50755753,2023,003
50755753,2024,003
50755753,2025,003
50756702,2021,003
50756702,2021,004
50756702,2022,003
50756702,2022,004
50756702,2023,003
50756702,2023,004
50756702,2024,003
50756702,2024,004
50756702,2025,003
50758268,2021,003
50758268,2021,004
50758268,2022,003
50758268,2022,004
50758268,2023,003
50758268,2023,004
50758268,2024,003
50758268,2024,004
50758268,2025,003
50758268,2025,004
50758270,2021,003
50758270,2021,004
50758270,2022,003
50758270,2022,004
50758270,2023,003
50758270,2023,004
50758270,2024,003
50758270,2024,004
50758270,2025,003
50758270,2025,004
50760882,2023,004
50761768,2021,003
50761768,2021,004
50761768,2022,003
50761768,2022,004
50761768,2023,003
50761768,2023,004
50761768,2024,003
50761768,2024,004
50761768,2025,003
50762962,2021,003
50762962,2022,003
50762962,2023,003
50762962,2023,004
50765934,2021,003
50765934,2022,003
50765993,2021,003
50766171,2021,003
50766171,2021,004
50766171,2022,003
50766171,2022,004
50766171,2023,003
50766171,2023,004
50766171,2024,003
50766171,2024,004
50766171,2025,003
50766171,2025,004
50766823,2021,003
50766823,2022,003
50769160,2021,003
50769160,2021,004
50769160,2022,003
50769160,2022,004
50769160,2023,003
50769160,2023,004
50769160,2024,003
50769160,2024,004
50769160,2025,003
50769566,2021,004
50769566,2022,004
50769566,2023,004
50769566,2024,004
50769566,2025,004
50770917,2021,004
50770917,2022,004
50770917,2023,004
50770917,2024,004
50770929,2021,004
50770929,2022,004
50770929,2023,004
50770929,2024,004
50771217,2021,003
50771217,2021,004
50771217,2022,003
50771217,2022,004
50771217,2023,003
50771217,2023,004
50771217,2024,003
50771217,2024,004
50771217,2025,003
50771217,2025,004
50771677,2021,004
50772088,2021,004
50772094,2021,003
50772094,2022,003
50772094,2023,003
50772094,2024,003
50772223,2021,003
50772223,2022,003
50772223,2023,003
50772223,2024,003
50772223,2025,003
50772225,2021,004
50772225,2022,004
50772225,2023,004
50772225,2024,004
50772226,2021,003
50772226,2022,003
50772226,2023,003
50772226,2024,003
50772226,2025,003
50772227,2021,004
50772227,2022,004
50772227,2023,004
50772227,2024,004
50772302,2021,003
50772302,2021,004
50772305,2022,003
50772305,2022,004
50772305,2023,003
50772305,2023,004
50772305,2024,004
50772384,2021,004
50772384,2022,004
50772384,2023,004
50772384,2024,004
50772385,2021,004
50772385,2022,004
50772385,2023,004
50772385,2024,004
50772388,2021,004
50772388,2022,004
50772388,2023,004
50772388,2024,004
50772394,2021,003
50772394,2022,003
50772394,2023,003
50772394,2024,003
50772394,2025,003
50772396,2021,004
50772396,2022,004
50772396,2023,004
50772396,2024,004
50772401,2021,003
50772401,2022,003
50772401,2023,003
50772401,2024,003
50772401,2025,003
50772404,2021,003
50772404,2022,003
50772404,2023,003
50772404,2024,003
50772404,2025,003
50772405,2021,003
50772405,2022,003
50772405,2023,003
50772405,2024,003
50772405,2025,003
50772464,2021,004
50772464,2022,004
50772464,2023,004
50772464,2024,004
50772465,2021,004
50772465,2022,004
50772465,2023,004
50772465,2024,004
50772467,2021,003
50772467,2022,003
50772467,2023,003
50772467,2024,003
50772467,2025,003
50772471,2021,003
50772471,2022,003
50772475,2022,004
50772476,2021,004
50772476,2024,004
50772477,2022,003
50772477,2023,003
50772477,2024,003
50772477,2025,003
50772478,2021,003
50772478,2023,003
50772478,2025,003
50773190,2021,004
50773190,2022,004
50773280,2021,004
50773442,2021,004
50773442,2022,004
50773442,2023,004
50773442,2024,004
50773478,2021,004
50773478,2022,004
50773478,2023,004
50773478,2024,004
50773971,2021,003
50773971,2021,004
50773971,2022,003
50773971,2022,004
50773971,2023,003
50773971,2023,004
50773971,2024,003
50773971,2024,004
50773971,2025,003
50774348,2021,004
50774349,2021,004
50774394,2021,004
50774394,2022,004
50774932,2021,004
50774932,2022,004
50774932,2023,004
50776465,2021,004
50776465,2022,004
50776465,2023,004
50776465,2024,004
50776964,2021,004
50776964,2022,004
50776964,2023,004
50776964,2024,004
50777291,2021,004
50777291,2022,004
50777291,2023,004
50777291,2024,004
50778005,2021,004
50778005,2022,004
50778005,2023,004
50778005,2024,004
50778409,2021,003
50778929,2021,003
50778929,2021,004
50778929,2022,003
50778929,2022,004
50778929,2023,003
50778929,2023,004
50778929,2024,003
50778929,2024,004
50778929,2025,003
50778929,2025,004
50779080,2021,003
50779080,2022,003
50779080,2023,003
50779080,2024,003
50779080,2025,003
50779778,2021,003
50779778,2021,004
50779778,2022,003
50779778,2022,004
50779778,2023,003
50779778,2023,004
50779778,2024,003
50779778,2024,004
50779778,2025,003
50780151,2021,004
50780151,2022,004
50780151,2023,004
50780151,2024,004
50780151,2025,004
50780152,2021,004
50780152,2022,004
50780152,2023,004
50780152,2024,004
50780152,2025,004
50780153,2021,004
50780153,2022,004
50780153,2023,004
50780153,2024,004
50780153,2025,004
50780157,2021,004
50780157,2022,004
50780157,2023,004
50780157,2024,004
50780157,2025,004
50780158,2021,004
50780158,2022,004
50780158,2023,004
50780158,2024,004
50780158,2025,004
50780159,2021,004
50780159,2022,004
50780159,2023,004
50780159,2024,004
50780159,2025,004
50780170,2021,003
50780170,2021,004
50780170,2022,003
50780170,2022,004
50780170,2023,003
50780170,2023,004
50780170,2024,003
50780170,2024,004
50780170,2025,003
50780170,2025,004
50780425,2021,003
50780425,2022,003
50780425,2023,003
50780425,2024,003
50780596,2021,004
50780596,2022,004
50780596,2023,004
50780596,2024,004
50781041,2021,004
50781041,2022,004
50781041,2023,004
50781041,2024,004
50781041,2025,004
50781042,2022,004
50781042,2023,004
50781042,2024,004
50781042,2025,004
50781251,2021,003
50781251,2021,004
50781251,2022,003
50781251,2022,004
50781251,2023,003
50781251,2023,004
50781251,2024,003
50781251,2024,004
50781251,2025,003
50781251,2025,004
50781414,2022,004
50781414,2023,004
50781544,2021,003
50781544,2022,003
50781544,2023,003
50781544,2024,003
50781546,2021,004
50781546,2022,004
50781546,2023,004
50781546,2024,004
50782143,2022,003
50782188,2024,003
50782350,2021,004
50782350,2022,004
50782350,2023,004
50782350,2024,004
50782350,2025,004
50782579,2021,004
50782579,2022,004
50782579,2023,004
50782579,2024,004
50782579,2025,004
50782786,2021,004
50782786,2022,004
50782786,2023,004
50782786,2024,004
50782786,2025,004
50783616,2021,004
50783971,2021,004
50783971,2022,004
50783971,2023,004
50783971,2024,004
50784401,2021,003
50784401,2021,004
50784401,2022,003
50784401,2022,004
50784401,2023,003
50784401,2023,004
50784405,2021,004
50784405,2022,004
50784405,2023,004
50784405,2024,004
50784744,2021,003
50784744,2022,003
50784744,2023,003
50784744,2024,003
50784744,2025,003
50784873,2024,003
50784873,2024,004
50785073,2023,003
50785073,2024,003
50785773,2024,003
50786606,2021,004
50786606,2025,004
50786868,2021,004
50786868,2022,004
50786868,2023,004
50786868,2024,004
50786868,2025,004
50786871,2021,003
50786871,2021,004
50786871,2022,003
50786871,2022,004
50786871,2023,003
50786871,2023,004
50786871,2024,003
50786871,2024,004
50786871,2025,003
50786871,2025,004
50787089,2021,004
50787089,2022,004
50787089,2023,004
50787274,2021,003
50787274,2022,003
50788140,2023,003
50788945,2021,004
50788945,2022,004
50788945,2023,004
50788945,2024,004
50788945,2025,004
50788946,2021,004
50788946,2022,004
50788946,2023,004
50788956,2021,003
50789058,2021,003
50789101,2021,003
50789189,2021,003
50789662,2021,003
50789788,2021,004
50789788,2022,004
50789788,2023,004
50789971,2021,004
50789971,2022,004
50789971,2023,004
50789971,2024,004
50790073,2024,004
50790073,2025,003
50790321,2021,003
50790922,2021,004
50790922,2022,004
50790922,2023,004
50790956,2021,003
50790956,2021,004
50790956,2022,003
50790956,2022,004
50790956,2023,003
50790956,2023,004
50790956,2024,003
50790956,2024,004
50790956,2025,003
50790956,2025,004
50790970,2021,003
50790970,2021,004
50790970,2022,003
50790970,2022,004
50790970,2023,003
50790970,2023,004
50790970,2024,003
50790970,2024,004
50790970,2025,003
50790970,2025,004
50790974,2021,003
50790974,2021,004
50790974,2022,003
50790974,2022,004
50790974,2023,003
50790974,2023,004
50790974,2024,003
50790974,2024,004
50790974,2025,003
50790974,2025,004
50791765,2021,003
50791824,2021,004
50791824,2022,004
50791824,2023,004
50791830,2021,004
50791862,2021,003
50792030,2021,003
50792059,2021,003
50792084,2021,003
50792975,2021,003
50793285,2021,003
50793285,2021,004
50793298,2021,003
50793341,2021,004
50793359,2021,003
50793444,2021,003
50793444,2021,004
50793444,2022,003
50793444,2022,004
50793444,2023,003
50793444,2023,004
50793444,2024,003
50793444,2024,004
50793789,2021,003
50793789,2021,004
50793789,2022,003
50793789,2022,004
50793789,2023,003
50793789,2023,004
50793789,2024,003
50793789,2024,004
50793789,2025,003
50793789,2025,004
50793934,2021,003
50793934,2022,003
50793934,2023,003
50795615,2021,003
50795615,2021,004
50795615,2022,003
50795615,2022,004
50795615,2023,003
50795615,2023,004
50795615,2024,003
50795615,2024,004
50795615,2025,003
50795615,2025,004
50795617,2021,003
50795617,2021,004
50795617,2022,003
50795617,2022,004
50795617,2023,003
50795617,2023,004
50795617,2024,003
50795617,2024,004
50795617,2025,003
50795617,2025,004
50795622,2021,003
50795622,2022,003
50795622,2023,003
50795622,2024,003
50795622,2025,003
50795623,2022,003
50795623,2023,003
50795623,2024,003
50795623,2025,003
50795678,2021,003
50795678,2021,004
50795678,2022,003
50795678,2022,004
50795678,2023,003
50795678,2023,004
50795678,2024,003
50795678,2024,004
50795678,2025,003
50795678,2025,004
50796384,2021,003
50796384,2021,004
50796384,2022,003
50796384,2022,004
50796384,2023,003
50796384,2023,004
50796384,2024,003
50796384,2025,003
50797178,2021,003
50797178,2022,003
50797178,2023,003
50797178,2024,003
50797178,2025,003
50797324,2021,003
50797324,2021,004
50797343,2021,004
50797345,2021,003
50797345,2021,004
50797345,2022,003
50797345,2022,004
50797346,2021,003
50797346,2021,004
50797346,2022,003
50797346,2022,004
50797494,2021,003
50797494,2021,004
50797507,2021,003
50797507,2021,004
50797507,2022,003
50797507,2022,004
50797538,2021,003
50797538,2022,003
50797538,2023,003
50797538,2024,003
50798329,2021,003
50798329,2021,004
50798329,2022,003
50798329,2022,004
50799104,2021,003
50799104,2022,003
50799104,2023,003
50799115,2021,003
50799115,2022,003
50799115,2023,003
50799115,2024,003
50799165,2021,003
50799165,2022,003
50799165,2023,003
50799174,2021,003
50799174,2022,003
50799174,2023,003
50799408,2021,003
50799408,2022,003
50799408,2023,003
50799622,2021,003
50799622,2021,004
50799622,2022,003
50799622,2022,004
50799622,2023,003
50799622,2023,004
50799622,2024,004
50799622,2025,004
50799623,2021,003
50799623,2022,003
50799715,2021,003
50799723,2021,003
50799730,2021,004
50800760,2021,003
50800760,2021,004
50800760,2022,003
50800760,2022,004
50800760,2023,003
50800760,2023,004
50800760,2024,003
50800760,2024,004
50800760,2025,003
50800761,2021,003
50800761,2021,004
50800761,2022,003
50800761,2022,004
50800761,2023,003
50800761,2023,004
50800761,2024,003
50800761,2024,004
50800761,2025,003
50800766,2021,003
50800766,2021,004
50800766,2022,003
50800766,2022,004
50800766,2023,003
50800766,2023,004
50800766,2024,003
50800766,2024,004
50800766,2025,003
50800863,2021,003
50800863,2021,004
50800863,2022,003
50800863,2022,004
50800863,2023,003
50800863,2023,004
50800863,2024,003
50800863,2024,004
50800863,2025,003
50801611,2021,003
50801611,2022,003
50801611,2024,003
50801611,2025,003
50802583,2021,003
50802583,2022,003
50802583,2023,003
50802583,2024,003
50802583,2025,003
50803281,2021,004
50803281,2022,004
50803281,2023,004
50803281,2024,004
50804581,2021,003
50804581,2022,003
50804581,2023,003
50804581,2024,003
50804581,2025,003
50804721,2021,003
50804721,2022,003
50804721,2023,003
50804721,2024,003
50804721,2025,003
50804822,2021,003
50804822,2022,003
50804822,2023,003
50804822,2024,003
50804822,2025,003
50804894,2021,003
50805096,2021,003
50805287,2021,003
50805287,2022,003
50805563,2021,003
50805563,2021,004
50805563,2022,003
50805563,2022,004
50805563,2023,003
50805563,2023,004
50805563,2024,003
50805563,2024,004
50805563,2025,003
50805563,2025,004
50805566,2021,003
50805566,2021,004
50805566,2022,003
50805566,2022,004
50805566,2023,003
50805566,2023,004
50805566,2024,003
50805566,2024,004
50805566,2025,003
50805566,2025,004
50805568,2021,003
50805568,2021,004
50805568,2022,003
50805568,2022,004
50805568,2023,003
50805568,2023,004
50805568,2024,003
50805568,2024,004
50805568,2025,003
50805568,2025,004
50805570,2021,003
50805570,2021,004
50805570,2022,003
50805570,2022,004
50805570,2023,003
50805570,2023,004
50805570,2024,003
50805570,2024,004
50805570,2025,003
50805570,2025,004
50805572,2021,003
50805572,2021,004
50805572,2022,003
50805572,2022,004
50805572,2023,003
50805572,2023,004
50805572,2024,003
50805572,2024,004
50805572,2025,003
50805572,2025,004
50805718,2021,003
50805718,2021,004
50805718,2022,003
50805718,2022,004
50805718,2023,003
50805718,2023,004
50805718,2024,003
50805718,2024,004
50805718,2025,003
50805718,2025,004
50806222,2021,003
50806222,2022,003
50806222,2023,003
50806222,2024,003
50806222,2025,003
50806247,2021,003
50806247,2022,003
50806442,2021,003
50806442,2021,004
50806442,2022,003
50806442,2022,004
50806442,2023,003
50806442,2023,004
50806442,2024,003
50806442,2024,004
50806442,2025,003
50806442,2025,004
50809198,2021,004
50809198,2022,004
50809198,2023,004
50809198,2024,004
50811002,2021,003
50811002,2022,003
50811002,2023,003
50811002,2024,003
50811002,2025,003
50811006,2021,003
50811006,2022,003
50811006,2023,003
50811006,2024,003
50811006,2025,003
50811045,2021,004
50811045,2022,004
50811045,2023,004
50811045,2024,004
50811045,2025,004
50811165,2021,003
50811165,2022,003
50811165,2023,003
50811509,2021,003
50811509,2023,003
50811509,2023,004
50811513,2021,004
50811513,2022,004
50811513,2023,004
50811513,2024,004
50812082,2021,003
50812082,2022,003
50812082,2023,003
50812082,2024,003
50812082,2025,003
50813406,2021,003
50813406,2021,004
50813406,2022,003
50813406,2022,004
50813406,2023,003
50813406,2023,004
50813406,2024,003
50813406,2024,004
50813406,2025,003
50813484,2021,003
50813484,2021,004
50813484,2022,003
50813484,2022,004
50813484,2023,003
50813484,2023,004
50813484,2024,003
50813484,2024,004
50813484,2025,003
50813729,2021,003
50813729,2022,003
50814188,2021,003
50814188,2022,003
50814188,2023,003
50814188,2024,003
50814188,2025,003
50814659,2021,003
50814659,2022,003
50814659,2023,003
50814659,2024,003
50814659,2025,003
50815078,2021,003
50815351,2021,004
50815351,2022,004
50815351,2023,004
50815351,2024,004
50815351,2025,004
50815598,2021,004
50815598,2022,004
50815735,2021,003
50818457,2021,003
50818457,2021,004
50818457,2022,003
50818457,2022,004
50818457,2023,003
50818457,2023,004
50818463,2021,003
50818463,2021,004
50818463,2022,003
50818463,2022,004
50818463,2023,003
50818463,2023,004
50818577,2021,003
50818577,2021,004
50818577,2022,003
50818577,2022,004
50818577,2023,003
50818577,2023,004
50818577,2024,003
50818756,2021,003
50818756,2021,004
50818756,2022,003
50818756,2022,004
50818756,2023,003
50818756,2023,004
50818756,2024,003
50818784,2021,003
50818784,2021,004
50818784,2022,003
50818784,2022,004
50818784,2023,003
50818784,2023,004
50818784,2024,003
50818827,2021,003
50818827,2022,003
50818827,2023,003
50819750,2021,004
50819797,2021,003
50819797,2022,003
50819797,2023,003
50819797,2024,003
50819797,2025,003
50819813,2021,003
50819813,2021,004
50819813,2022,003
50819813,2022,004
50819813,2023,003
50819813,2023,004
50819813,2024,003
50819815,2021,004
50819883,2021,004
50820164,2021,004
50820302,2021,004
50820337,2021,004
50820371,2021,004
50820714,2021,003
